id,歌曲名,评论内容,点赞数
28138493,锦鲤抄,有多少吃货第一眼看成了炒鲤鱼 [大哭][大哭],4626
314773,贝多芬的悲伤,我只记得那时还是5元30兆流量  😂  还用不完😐,4625
418602085,英雄,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈英雄还是我的英雄，我开心。,4622
210281,心动,刚玩豆瓣时，认识一个T，她的博客音乐就是这首歌，博客里写满了她痴缠却无果的爱恋。这世上痴情的人这么多，得不到完美结局的人这么多，希望你我可以不是其中一个。（每听这首歌心里都特别难过，也总想起那句台词，这是我想你时的天空）,4620
20744788,With An Orchid,听了快十年就是觉得好听,4620
394485,思念是一种病(Live) - live,听到张震岳的哭腔觉得这首歌更伤感了,4619
28692862,才华有限公司,好怕她把舌头咬断[流泪]然后一嘴血 啊啊啊啊,4618
1807865,The Saltwater Room,他的声音象少女倾诉心事一样温文细气 但对旋律节奏的掌握却十分到位.Of June这张EP就以欢快的电子旋律征服了不少听众 象宝石般闪烁明亮.,4617
28283346,尚好的青春,事实上，机场比婚礼现场见证了更多真挚的接吻，医院的墙壁比教堂聆听了更多的祷告。,4617
25788001,其实都没有,别人以为你会有很多暧昧的关系     其实只有你自己知道你孤独的像条狗,4615
21343559,One For Da Money - Album,FM听歌中，舍友接了句娘子啊哈[大哭][大哭][大哭],4614
26508232,山阴路的夏天,胖哥，一年了。我在清明节带你回家被别人笑话。我妈去挖野菜，我带你一起去，我戴了一顶很丑的花帽子。去扫墓，你说我不去，我还没下聘礼呢，不能去见你祖宗。我外婆说，你胖胖的笑眯眯的，看起来脾气很好。你骑着我老爹的破摩托车带我去县城，回来的时候后面插了一捆稻子杆。我们笑了半天。,4612
27836179,终于等到你,什么时候能把这首歌唱给未来的你听,4612
189477,你爱我像谁,你若安好，备胎到老[亲亲],4609
3413895,Liekkas,那岩是中国评测界单个视频点击量最高的评测人，最后宣布停摆时用了这首曲子做BGM，特在此科普。,4609
29759733,可乐,有些人光是遇到就已经赚到了。,4605
28921655,Hope,tobu是大多数人电音之路的开始，但是电音的世界不仅仅只有tobu，它如同浩瀚的大海，有着太多的神秘，太多的宝藏，还等着我们去探索，去发掘，so，还在等什么？祝大家在电音之路越走越远[憨笑][憨笑][憨笑][憨笑][憨笑][憨笑][憨笑],4601
722013,绯色月下、狂咲ノ絶 -1st Anniversary Remix-(原曲:U.N.オーエンは彼女なのか?),这都给我推荐出来了！！！屌！！！,4600
16343629,Outlaws Of Love,世界这么大，却没有我们的容身之处,4598
4173190,Take Me To Your Heart,这首歌完成了我对欧美音乐的启蒙啊，也是我最早会唱的英文歌之一。记得初中那会寄宿在学校晚上熄灯后就在被窝里用MP3听这首歌，都是回忆啊，听歌的设备从MP3到MP4到手机再到平板电脑，听歌设备不断升级，人也在不断成长，可是这首歌至今也没删,4596
64093,孤独患者,有一次自己一个人去吃饭，看到一个位置很不错，已经坐下来了，有一对情侣刚好来，店员让我换个单人位置[大哭]，我都直接愣住了，过了好一会才傻傻愣愣的离开位置去单人位置上吃东西。。。。然后看店里情侣一对对，自己好惨的样子，突然那一天就体会到了单身狗的悲惨[痛苦],4595
30051774,性空山,正当茶娘眼含泪水时，身后传来粗犷的男声：“不知这里是否还缺个小二，后半生皆可伴你走下去的那种。”茶娘略带僵硬的转过身，将军张开双臂说：“我回来了。”,4595
368800,越长大越孤单,少年啊，我知道你累了，再多闯一关吧，就一关。这句话我送给评论里的你们，也送给我自己。2016.03.21,4591
25964510,Oceans Deep,封面麦克风上有230个小格,4590
28692519,Photograph,我一直都绝对他和骚姆应该在一起搞基。,4588
185668,烟花易冷,我听闻，女施主一个人,4587
28456751,It Is Well (Live),虽然说出来好像很煽情 但我觉得 活着真好 我也不知道为什么 听到这首歌就有这种感觉 我在雨中听,4587
28854182,惊鸿一面,听这首歌就像一个穷书生受到狐仙垂青的感觉,4586
33911781,secret base ~君がくれたもの~ (10 years after Ver.),还记得中考的那个暑假，看完这个动漫，听了这首歌。在奶奶家，在乡下度过这个暑假。天气很热，下午把一桶水晒热洗澡。傍晚和祖母去菜地干一会农活。天很蓝，蝉声聒噪。但如今回忆起总觉得丢失了什么。祖母已经老去，但那个暑假和这首歌成了我的永恒。,4586
29019232,Feelings,不仅AL声音骚[晕]歌词也骚[发怒]喷血了[大哭],4584
2061739,Immortal,扶朕起来，朕还能学,4577
21725725,The promise,一款好的音乐软件，可以那么轻松的聚集一样的人。,4576
27538254,女儿情,电影里响起时，旁边一哥们深情的给他女朋友讲，这是少林寺的主题曲牧羊曲，瞬间我打开的女儿国的回忆就给丫毁了。,4576
167975,曾经的你,听着歌曲总想起过去逝去的种种，亦或是爱情，亦或是理想。而如今物是人非，我却又是如此无奈。不知道你现在过的好吗，老公对你好吗? 年少轻狂的日子，不失为岁月中最美好的日子，带给你挫折和成长，却留下了一生中美丽的日子，多少人的初恋在这段岁月结束。航。你现在过的还好吗?_____至曾经的你和初恋,4573
22846518,총 맞은 것처럼,管什么许慧欣还是何润东还是白智英，我还是最爱二千版本[大哭][大哭],4571
3986241,Yesterday Once More,[皱眉]时光的感觉,4567
5093684,Just the Way You Are,一站到底。。,4567
208902,红色高跟鞋,高三那会，我跟我的初恋互相暗恋一年，她最爱的歌曲。高考后我跟她表白，直到现在。我们很好，准备16年结婚纪念我们的7年之痒,4566
406238,Flower Dance,我今年二十二岁 做过很多令自己后悔的事情但是依旧很相信自己下一次的选择 现在在循环这首歌 刚刚大哭过一场 生活到了最差的时候 后面的日子就会慢慢的好起来 我会坚持 亲爱的陌生人 但愿你的孩子健康成长 你所有饱含隐忍和泪水的坚持都能有丰厚的回报。,4563
21312101,Last Of The Wilds,开场想到了中国女子十二乐坊。。。,4563
30854833,River (Original Mix),真是River，这首电音就有河水的特性，绵长悠远，平静激情，荡漾心扉。还有一曲Breezee微风。简直要了亲命,4563
185811,青花瓷,为什么都不提方文山呢，如果没有方文山。我想杰伦也不会这么出众的。请为站在身后的方文山点个赞吧。,4562
2175282,Heartbeats,还有100天就要高考了，高考完后就要上大学离开父母，心情莫名惆怅。爸妈，儿子未来会让你们过上好日子的。[爱心],4562
2529472,Purple Passion,我葬礼要放这个也许会复活,4560
22782025,美しきもの,美丽之物是2006年发行的，你把爱情给了谁是2010年发行的[大哭]所以说是你把爱情给了谁抄袭《美丽之物》,4560
22605222,Creep,“ 当你真正爱上一个人，第一感觉就是自卑 ”,4559
410801653,啷个哩个啷,鹏泊嫁给我[亲亲],4557
5264840,Going home,如果没有黄丝带，他就会随车而去，永远不会去打扰她……汽车快到目的地了，车上的人们都坐在靠窗户的位上往外看，只有这位男子不敢张望，他害怕迎面而来的可能是失望……突然间，全车的人都沸腾起来：远远望去，镇口的老橡树上挂了几十上百条黄丝带，这些黄丝带像欢迎的旗帜迎风飘扬…,4551
28949444,喜欢你,喜欢了很久的一个男生，昨天发给我这首歌，说其实他也喜欢我[可爱][可爱]我原来以为我不会再像几年前那样因为一个人脸红心跳少女心荡漾，但我昨天竟然因为他的几句话开心得睡不着。。。这几年我不想将就，也许就是为了等一个不确定的你（这边没人认识我，so。。(⁎⁍̴̛ᴗ⁍̴̛⁎) ）,4551
29307041,aLIEz,我给这歌词的排版跪了。。。,4550
1212320,Sketch Plane,曲子就叫Sketch Plane-Cam Kelley.mp3，不知道网易有没有？没有私信我分享,4549
28798452,1965,这首感觉上和打雷的歌很像啊[亲亲],4549
394485,思念是一种病(Live) - live,我好想发过微博说谁给我唱这个我就嫁给他来着，结果一个九年的朋友给我唱了，唱过这歌半年后跟我告白……他不知道我好像从初中就喜欢过他吧，眨眼已经过去九年了，现在大三那一年是2007年。时间过得真快。已经四千多评论了……估计又要淹没在人海～,4546
4433364,Summer Vibe,多年后你也可以一个人旅行，没有想象中孤寂，你一样可以放心吃喝，和陌生人结缘，嬉笑打闹，看风景辽阔，山还是山，水也还是水，没有因为你的悲伤溃不成军，更没有因为你的放不下就失去意义。你终会明白，失望是一副有色眼镜，那些年让你迷途的，不过是你自己不切实际的期盼罢了。艰苦独行的战士,4546
26508186,天空之城,那一天和几个朋友在外面喝酒，酒过三巡之后有个朋友提议说大家唱唱歌提提兴，轮到我的时候我说给大家唱一首《天空之城》，他们露出一副很不屑的样子说，别忽悠我们了，天空之城不是纯音乐嘛，久石让的，你怎么唱？我想解释，想了想又选择了自罚三杯。,4546
169140,几个你,作词作曲薛之谦,4545
28095367,唱歌的孩子,“乐队固有一散，或散于主唱暴毙，或散于中国好歌曲。”,4543
740530,日が落ちるまで,女朋友和我共用一个账号。。会把各自喜欢的 歌曲添加到列表里。。。这首应该是她加的。。。品味还不错~,4542
27876900,Here We Are Again (《喜剧之王》插曲),整个潜伏之赤途游戏，对这个音乐记忆最深刻。它出现在喜剧之王的哪个部分啊。,4542
28830411,Sunburst,tobu本来在我们国内就没有什么名气，但是这位年轻的天才dj作品真的做得很好，深得我们大家的认可，就这一点，网易做得真的不错，可以说国内tobu的作品就网易最多！能找到这么多他的作品真的很用心了！,4541
185815,蒲公英的约定,初三那年暗恋隔壁班的男生 那个男生说喜欢周杰伦 我就一直疯狂的学周杰伦的歌 后来这段年少的感情无疾而终 但我却一直爱周董到现在 今年我大三 重听这首歌 依旧能看到那年夏天我们穿着校服在楼道晒太阳的样子,4538
186046,半岛铁盒,听得不仅是歌了，包含了太多情感和回忆。谢谢杰伦留下的美好。也祝福所有深爱杰伦的朋友，愿你们一切安好。[拜][拜][拜],4534
28563317,阴天快乐,自从觉得，那个酒窝听起来像，那胳肢窝，整个人都不好了,4534
65126,红玫瑰,终于听懂了这首歌，呵呵,4532
293948,如果有来生,有木有是看了三星广告来的[大哭],4531
5267256,爱很简单,看完单身男女2，我知道了备胎是没有出头日的,4531
26427662,一个人的北京,想过要去北京陪你，只是你先放弃了，现在我又要为一个人去另一个城市了，祝福我吧。,4531
32358691,Brave Shine,操千曲而后晓声，观千剑而后识器。,4531
28756834,All About that Bass,第一遍：太难听了！第二遍：唱的什么啊？第三遍：好听！[大哭],4529
26620756,当爱已成往事(霸王别姬 电影插曲),小尼姑年方二八 正青春 被师傅削了发 我本是男儿郎 又不是女娇娥,4526
26620638,Letter,不那么刺眼的阳光，穿过树叶的缝隙，撒到我的掌心，斑驳的光圈中，仿佛看到了你的笑脸，那么纯真，带给我无限的温暖，也给我无限的憧憬。但旋律结束的这一瞬间，仿佛你我还是从未相识一般，不再联系。,4522
32341324,League of Legends Epic Dubstep(LOL Remix),娜美：I decide what tide to bring。但是国服翻译为：我的命运，由我做主。,4520
20244741,Guitar Sound,电音让我活着  纯音让我来过,4519
30841076,I Really Like You,只不过没拍下半身而已,4517
4152989,Everybody Knows I Love You,程序员歌都不能好好听了 心疼[大哭][大哭],4515
21563004,Love The Way You Lie (Part II),姆爷的歌走路时NTM千万不能听，why？因为会TMD拽的跟二五八万似的……,4515
28793502,后会无期,写马航的稿子的时候，一直单曲循环这首歌 觉得家属们的等待就像这首歌一样，不知道他们为何离去，不知道这竟是结局,4514
186010,轨迹,初中开始唱这个，几个哥们一块吼，最后那段回回破。现在大学毕业了。这么多年ktv某次竟然唱上去了，可那时一起唱歌的人早已不见，只有我一人高兴地痛哭流涕。周围朋友说你唱个歌在那抽什么风，像个狗一样,4513
593007,それが大事,香港只有娛樂圈，沒有樂壇。——黃家駒,4513
28248872,Counting Stars (feat. Chrissy Costanza & Kurt Schneider),热门三个都赞了，我就是这么一个没有看法的人,4513
28941713,No title,管你们怎么说 反正我就是觉得好听 我就是喜欢reol[憨笑],4513
37653063,Please Don't Go,我把前奏硬生生看成了前妻。。。,4510
287398,我不难过,"为什么""终于你开口向我述说他有多温柔""是男他！他为什么要抛弃燕姿去搞基！！！！",4509
34586075,清风徐来,"张爱玲那句话，也许每一个男子全都有过这样的两个女人，至少两个。娶了红玫瑰，久而久之，红的变了墙上的一抹蚊子血，白的还是""床前明月光""；娶了白玫瑰，白的便是衣服上沾的一粒饭黏子，红的却是心口上一颗朱砂痣。就是说，男人无论挑了哪一个，日久都不会珍惜了，反而会只念及未挑的那一个的好",4508
27552544,《西游记》(86版)片头音乐,说一段花絮，当年片头曲片尾曲出来的时候，《北京日报》连发好三篇批评文章，说传统文化怎么能有电子音乐呢，还有《敢问路在何方》，是在质疑社会主义道路嘛，这分明是资产阶级精神污染， 这在当时是特别大的帽子，当时导演杨洁顶着特别大的压力，给台领导写信，说艺术上她负责，才有了现在的版本。,4507
25906124,不要说话,真正喜欢上一个人，应该是害羞的不敢表白 会总感觉配不上 可却渴望追到你;发信息时连绵不绝 见面后却欲言又止;沉默地微笑离开 而心却有万语千言在翻滚!喜欢一个人 宁愿被对方误认为是木头 也会本能地少动几下 少说几句 只因怕最丑的样子被看到 最没品味的话被听到。,4505
30854966,Masked Heroes,这首歌有个奇特之处：就是你在下面的进度条前后乱划也不会难听，弄的你自己和DJ一样[吐舌]不用感谢我，点击右上角就行了[呲牙],4505
28053533,玫瑰,一万多的评论，我知道这条评论一发出就将沉入大海。 这首歌是我刚分手，一个人从江西回青海去找他的时候在火车上听的，一个人看着窗外。循环播放，我是个路痴，地图都不会看，在西安转了一次站，在天水转站，最后到青海， 2500多公里。最后我没见到他，他只告诉我，他有女朋友了,4502
34380395,途中,负者歌于途，行者休于树，前者呼，后者应，伛偻提携，往来而不绝者，旅人游也。临溪而渔，溪深而鱼肥。酿泉为酒，泉香而酒洌；山肴野蔌，杂然而前陈者，歌者宴也。宴酣之乐，非丝非竹，射者中，弈者胜，觥筹交错，起坐而喧哗者，众宾欢也。,4502
26243686,Young And Beautiful,小李子的获奖宣言讲的十分流畅，就像准备了22年[哀伤]。,4501
30352891,牵丝戏,让我想到了初七，有几个知道的，举个爪，告诉我不是一个人,4501
19572271,Gotta Have You,初中的时候还把文曲星里下歌儿 午休趴在课桌上偷偷塞到袖子里听 ,4500
27646199,斑马，斑马,那个谈着吉他的女孩，今天唱了这首歌，是给粉丝的惊喜也是宠爱，原唱是漂泊沧桑的味道，IU是少年不识愁的滋味，各有特点，都是爱吉他爱音乐的人儿～～～～by一只iu的唯饭,4499
32166628,Summertime,依稀记得那辆AMX 12t  ⛳,4498
65538,好久不见,黑夜给了我黑色的眼睛，我要用它寻找光明。凌晨4点一直单曲循环到天明。边听就边想起以前的点点滴滴，原来我还想她！,4497
27890306,意外,薛之谦：专辑你就不要买啦，网上都可以免费听，买了也没什么意义…许嵩：新专辑在各大平台都可以免费听，实体唱片的话可以不买阿…搞得跟是电视销售节目推销一样…海蝶音乐：我特么招谁惹谁了签了这俩败家玩意儿！[大哭][大哭],4497
27538254,女儿情,“陛下请回，让贫僧取经去也。”原著不说，若以电视剧来说，女儿国国王愿意把王位当嫁妆，如同一个女人爱上一个男人，愿意付出她的一切，这男人有这样的女人绝对不能错过，可惜饰演唐僧者已在开拍三天前结婚，而饰演女儿国国王者守身20年入戏太深：“自女儿国一别，二十年不见，御弟哥哥，别来无恙”,4495
28288505,涩,我觉得不爽的不是民谣变得大众。我很高兴能有很多人听民谣，这样唱民谣的他们能有更好的房子和米饭。我不爽地是很多人拿着把吉他随便唱几句不成调的话就拽得二五八万得说自己是玩民谣，谁都不懂他的忧伤。,4495
29759733,可乐,这词这嗓子太棒了！听的我浑身鸡皮疙瘩起！爽！,4494
30903117,漂洋过海来看你,能把 已 唱对的还真不多。,4494
26116370,君だったら,新男友绿的发亮[大哭],4493
186119,简单爱,眼睛一闭上就是初中夏天教室的场景，就像昨天一样。  神一样的一张专辑，每首歌一完都知道下首前奏是什么，因为那还是用随身听的年代。  不知道当年的小伙伴们都还好吗。,4492
27583305,Here With You,只说一点。就“夜未央 乐未殇”。 我就要吹我们汉语的无上魅力。 ,4490
29567191,三十岁的女人,"今早，前女友发来两张照片，一张是大学时，我们出去穷游，两人甜蜜的合照，另一张则是她与丈夫在马尔代夫度蜜月的合照，还说：“庆幸在最美的时光，遇见最完美的你 祝你也幸福""。呵呵，我竟哽咽了，刚好音乐切到这里，其实我也快三十了啊~",4488
4154790,Need You Now,第一次看见你时耳机里刚好随机播放到这首歌 所以后来每次听到它 就都想起你明亮的眼睛 温暖的笑容 没机会说喜欢 也没什么回忆 曾交织的两条线各自延伸向远方 只剩下了这首歌依然喜欢,4487
30212890,Worth It,前奏和talk dirty的调调太像了[呆],4487
34040693,千古,喜欢你，从初中到大学，初心不变。尽管经历了太多太多，听到你的歌，总有种莫名的熟悉感。又是一年七夕，安好~,4487
26128872,보여줄게,running man 有一期恐怖惩罚，两个人一组，她和Gary两个人要边做过山车边唱歌，打到一定的分数就可以过那一关，第一首歌就是这一首，没有伴奏，她唱的很好。,4485
28586064,I'm Not the Only One,基佬就是天生艺术敏感度高 要说sam歌唱的好还觉得别人性取向有问题恰恰是本末倒置了 而且我越来越感觉到恐同反同的人都是那种很屌丝的直男癌 不知道那些人哪来的自信 基佬也不是见到个男的就喜欢的 所以我请某些人明白 没人想对您有什么侵犯 您很安全 谢谢,4485
29750825,Es rappelt im Karton, 一入网易嗨翻天，从此走路踩鼓点,4483
28561288,寻人启事,我撕下寻人启事 不预设你的出现,4481
34899758,一剪梅,左老板表示：你个黄大锤，叔都给你带跑了[怒],4480
202368,未给姐姐递出的信,雷子是个苦孩子，请好好听他唱歌。,4477
624670,夕顔,这一首歌的歌词，透着日本人特有的细腻。细节的体现和留白恰到好处…,4476
413812448,大鱼,我没有等十二年 只是当年众筹的时候观望过 震撼谈不上，喜欢是真的 那时候也在意是否抄袭宫崎骏 这么几年过去，再看起来 抄袭重要吗？我觉得没有。 画风中国风浓郁，大气磅礴 而情怀这种东西， 是与生俱来的共存的。 希望七月上不要让希冀的人失望,4476
26116370,君だったら,前几个音符是卡农前奏[憨笑],4475
28815250,平凡之路,"去年在云南徒步旅行的时候
单曲循环平凡之路
脚底磨出血还在坚持
只因为那句 向前走  就这么走
人无执念 难有所成
就算只是走的 平凡之路",4472
29535483,"Immortals (End Credit Version) [""From ""Big Hero 6”]",滑板鞋御姐太美[色][色][色],4471
167732,千百度,词曲俱佳，现在听还是很有感觉，我们不能因为长大就去刻意鄙视曾经的喜好，为了表明自己长大而否定，太，唉,4470
27902187,The Monster (feat. Rihanna),求各位路过的别来什么“百度了下这个人如何如何”，如果你不爱听请换歌，不要来这暴露自己你是歌词里说的那个，stan们看见他们也别回了，这歌和他们没关系，无知不是罪。（我居然把一个gun字写了这么多行）,4470
28680438,Thinking Out Loud,恭喜黄老板夺冠！Nice！,4470
33516495,mede:mede,no title一听就洗脑 这次新专耐听 希望reol女神能带来更多的好音乐,4470
17075871,Ein kleines Lied (Around The World),德语到底哪里小语种了，你让中国小语种专业的学生情何以堪？[大哭],4467
26389092,R.I.O. Megamix (Continuous DJ Mix) - remix,看了评论才知道这首歌有七十多分钟的右上角[口罩],4467
1606099,Lost Without You,骚年一共4分八秒？,4465
16426514,Almost Lover,Almost无限接近yes，却不能改变其no的本质。,4462
5079881,Only Wish,封面图是我大广州塔🌝🌚🌝🌚🌝,4461
29732659,This Is the Life,高亢有力的嗓音，走心[亲亲][亲亲],4460
27646786,活着,不卑不亢不慌不忙，也许生活应该这样。,4459
421137034,告白气球（Cover 周杰伦）,只要香榭的落叶 这礼物还不算贵吗？！你知道去法国机票多少伐？！😒,4459
32507038,演员,二谦千万别上《我歌》，像李荣浩上了之后，一夜爆红，但黑子也多了。如果你上了想成一线歌手不难，但如果想成为Eason、Jay、学友那样的华语天王却很难！凭《我歌》红的观念会停留在那些新粉上！有我们这群网云的死忠粉安利，你迟早能红！赞成的同学帮忙顶一下！让二谦有机会看到！,4457
32272627,一个人的朝圣 ,睡在哪里都是睡在夜里。,4456
26620638,Letter,如果那姑娘是在弹着这首轻音乐该是极美的。,4451
41602869,张士超你到底把我家钥匙放在哪里了,原创君采访了一手捧红了基友张士超背后的男人——金承志。《上海彩虹合唱团：我们为张士超配了99把钥匙》专题地址请戳=====》http://music.163.com/#/topic?id=253001,4451
329371,原谅,这是我的歌单里我妈唯一爱听的一首歌，她的铃声和闹铃都是这首歌，反反复复听不厌。现在听到这首歌想到她，上礼拜三她确诊乳腺癌，万幸是早期。希望她早点康复，我爱她。,4450
17194024,Cry On My Shoulder,前奏像林俊杰的感觉,4450
29774609,Windfall,有点 kygo风格,4450
185821,最长的电影,咬字不清那段却是最动人的,4448
186114,爱在西元前,看评论看哭了,4447
418602086,土耳其冰淇淋,十六年前的伊斯坦堡是在土耳其 十六年后的现在冰激凌也是在土耳其 我伦一定很喜欢这个地方 其实我也很喜欢,4447
27890306,意外,谁都不爱都不爱都不爱,4446
27955654,其实,薛之谦的歌听了之后很温柔很感动，删了之后，又去听，一次一次，就这样重复着，因为删了之后会怀念，，，，,4446
34182190,思凡,哈哈哈一本正经耍流氓,4444
329371,原谅,南京湿冷冬夜里边走边听的回忆,4441
22833463,Missing You,我不鄙视真心不喜欢韩星的人，我只鄙视那些听都没听过一天到晚逼逼个没完黑来黑去的人。有些人不过是为黑而黑，他们是思想最懒惰的人。只为逼格而活着罢了。,4441
65538,好久不见,跟他分手一年，每天都去他经常跑出租的地方， 始终没有遇到过，今天早晨依旧习惯性的走到那条路打车，看到不远处有辆出租车开过来，我对司机招手，我 没带眼镜，正脸好面熟，右耳带着蓝牙，他把车停下来了，我开门看到是他，时间凝结了三秒钟，我把门合上了没上车，我也只是对着车尾说了句，好久不见。,4440
1475997,Because You Live,高潮哪里差了？,4440
27540404,Carlos Gardel  Alfredo Le Pera: Por Una Cabeza,闻香识女人，那场魅力的探戈,4438
27795934,Wake,今天在学校十大歌手大赛唱了这首歌，学妹都疯了。[大哭][大哭][大哭],4438
4164331,Bye Bye Bye,高三党刷卷子  就想安静的听个纯音乐 打开网易云 不知道怎么了 半个小时过去了[流泪],4436
25713016,Jar Of Love,这嗓音磁性十足，毫无抵抗力！,4436
28188171,Look At Me Now,《余罪》里余罪安慰林宇靖，说过这样一句话：我问你个问题，你说为什么那些小孩，进了游乐场之后，就算他们摔倒了，他们也不会哭。因为他们来不及哭，他们要马上站起来，接着去玩，对吧？如果你，可以把你的人生当做是这个游乐场，那你以后，就算跌倒了，都不会哭。  ,4436
29482234,Maps,撕心裂肺的痛，被这声音戳到了,4436
1940312,Before You Break My Heart,声线赞 感觉jason chen 陈以桐和他声线很像,4434
29761121,想你想疯了,为了这首歌，我下的这播放器。。。,4434
27867449,倾城,前任送我的一首歌，还说“你能听懂就去听吧”。 热情就算熄灭了，分手这一晚也重要。 谢谢你。,4433
28283079,Ascension (Remix),你们是抖腿 我们是乳摇[口罩],4432
29750825,Es rappelt im Karton,听个私人fm，按下红心那一刻感觉自己就是中国好声音的导师,4432
30590559,停格,现在听新歌 都要看是谁唱的再点开 ,4428
32317208,僕らの手には何もないけど、,MV看哭了,4427
29844491,Epic Sax Guy,如果你看到的是炉石传说，那是因为一个叫逗鱼时刻的视频经常使用这个bgm，如果你看到的是脑浆子什么的，来源于b站up主神奇陆夫人的以撒的结合视频。,4425
28680438,Thinking Out Loud,几分钟前Ed唱了这首 曲子结束他说了句子给观众和喜欢他的人  他放下吉他转身一刻觉得衬衣能穿的这样舒适 他长得好像小熊维尼  害羞那下就像还有什么要说,4424
1217607,What If,永新初中女被围殴下跪案的最佳配乐配乐[星星][星星][星星],4422
35845177,Keep Being You,挺想买封面的皮短裤[大哭],4422
32408002,뱅뱅뱅 (BANG BANG BANG),白天看了几十遍mv 现在闭上眼睛已经可以自动播放,4418
167876,有何不可,对高中没有什么特别感情，但听到这首歌会想起高中时代……,4417
27591444,茶底世界,躺在黑暗中听茶底世界，内心震动，孤独而美丽。最开头几小节单音便把泪给弹下来，仿佛有一种神奇的力量，将我和这首歌牵引着。祝我19岁快乐。,4416
16343629,Outlaws Of Love,追了很久的歌。听着觉得心里很孤单。不应该歧视同性恋的，人们经常说，爱一个人，不会在意相貌和钱财。那性别呢？爱一个人是灵魂，不是性别外表年龄金钱势力。只是单纯的爱，单纯的喜欢。,4415
28138493,锦鲤抄,锦鲤抄，无法超越的古风经典,4415
584155,いつも何度でも,地理七年级下册学习日本，为了让孩子们不带民族情绪的学习，找到了这首歌作为导入，现在当个地理老师也是辛苦。[大哭][大哭][大哭],4413
27845535,Crazy Bird,转眼也快一年了，不知道当初的你考上了吗，来自操碎心的网友,4413
34182190,思凡,（袈裟也是有拉锁的）。。。[大哭][大哭][大哭][大哭],4413
82190,三人游,这首歌该改名为《备胎的心事》,4412
31654637,I NEED U,之前韩网把防弹的前几首主打评为最吵闹的歌代表 real心塞 这次主打i need u换成防弹式抒情style 真的好听哭 而且预告照颜值简直爆表[憨笑] melon空降二位 mnet一位 作为一个男团真是棒呆[钻石],4409
66842,十年,听着十年，过了十多年，感慨万千，十多年前有几位听懂十年，十多年后的我们依旧还听着下一个十年,4407
29572804,傲寒,我反倒觉得南山南完全无法和傲寒比,4407
29734857,Cornfield Chase,一直想着这种循序渐进渐入佳境的气氛和INCEPTION的TIME如出一辙，整场电影都在思索配乐。原声碟一出，果然是HANS ZIMMER。汉斯大神给跪，给你挖膝盖。,4407
496549,Chiru (Saisei no Uta),起风了，唯有努力生存。             ——《起风了》,4406
5112348,River Flows In You,这种超赞的曲子一定不能下在手机里，过不久就听厌了。还是偶然听一下，保留惊艳的感受[色][色],4405
255677,为你我受冷风吹,98年，两小无猜。04年，传纸条。08年，深吻了。13年，你结婚我未婚。15年，你离婚致电给我。7月我醉了一宿。,4403
247172,二十岁的某一天,那时，兜里揣着五块钱。我们喝着一杯奶茶。现在赚钱了，不想喝奶茶了，你也不在了。谢谢你的五块钱。,4402
28661564,Maps,前两天有个变性患者术后到我这里来咨询如何才能摆脱变性后仍然喜欢女性的痛苦，我也不知道我一个兽医能说啥，当时就把这首歌推荐给了她，只告诉她多听听音乐吧！之后她果然好了不少，笑容也多了，人也开朗了，听说还在一家奶茶店遇到了自己的真爱，祝她幸福。,4402
30394771,乌克丽丽,瞬间变成小女生辣！！！！！！！！我要去约会~约会~约会~约会~约会~约会~约会~约会~约会~[呲牙]真好听,4402
314773,贝多芬的悲伤,那时候我还是一个非主流少年。,4399
27694132,삐딱하게 (Crooked),网友总是很伤人地随便黑别人来发泄对现实生活的不满,4399
36024442,失语者,《失语者》据说是Tanya呕心沥血之作，融汇了诸如西方电子音乐等多种元素，如今Tanya就是好音乐的保证，我相信凭借《失语者》她今年又能拿金曲歌后，立帖为证。 ,4399
82932,一剪梅,袁华同学刚刚在区作文大赛获得了一等奖，他的作文题目是《我的区长父亲》,4398
28978321,逆流成河,我喜欢网易，喜欢这里的每一个陌生人，喜欢他们的故事，喜欢他们对音乐的热爱，喜欢他们不管懂不懂都能扯上一段让人有同感的话的能力。我想，我爱上了这里，爱上了这个大家庭。,4398
368764,下雨天,艺兴对着红雷哥说的   [可爱],4395
33035577,Forgettable,[钟情][钟情][钟情][钟情][钟情]心脏要被歌声射穿了,4395
406232,Luv Letter,大一的时候，我们班一个女生暗恋我，后来居然写小纸条让她闺蜜递给我，我开始还在想是哪个美女，后来知道是她，觉得她不漂亮，我就拒绝了她，理由也很可笑：我喜欢单身。然而某天她看到我跟一个漂亮的女孩子一起买水果，第一次看到女孩子瞬间哭出来，那伤心的表情让我很难受，对不起！真的对不起！,4394
357126,Tassel,告诉你个秘密，她看见了[可爱],4390
16435049,Someone Like You,本来在写作业的，听了后，作业什么的都让开,4390
209326,旅行的意义,想起北岛的一句话：“你没有如期归来，而这正是离开的意义。”,4389
29753832,祝星,陈粒的歌就好像一具纹着纹身的赤裸着的年轻女子胴体。坦诚，直白。第一眼或许会觉得无法接受，第二眼就会觉得美得不可方物。好吧，我承认我就是喜欢这样光怪陆离的@陈粒_。祝你和祝星幸福。（真是不大习惯这样文艺矫情的自己哈[呆]晚安。）,4389
4386589,I Just Wanna Run,一个音乐软件竟然都能被我玩一天 我也是跪了[口罩],4388
